bg_geoid,lat,lng,population,acs_vintage,jobs,lodes_vintage
170312522024,41.8795200,-87.7473121,516,ACS 2020-2024 5-year,3,LODES8 2023
170312522025,41.8749219,-87.7471438,2030,ACS 2020-2024 5-year,14,LODES8 2023
170312601001,41.8843707,-87.7233302,1106,ACS 2020-2024 5-year,205,LODES8 2023
170312602001,41.8843243,-87.7282302,1209,ACS 2020-2024 5-year,2294,LODES8 2023
170312603001,41.8842766,-87.7331362,1429,ACS 2020-2024 5-year,238,LODES8 2023
170312604001,41.8842145,-87.7380411,1511,ACS 2020-2024 5-year,165,LODES8 2023
170312605001,41.8766639,-87.7377282,1985,ACS 2020-2024 5-year,144,LODES8 2023
170312606001,41.8792638,-87.7329782,646,ACS 2020-2024 5-year,14,LODES8 2023
170312606002,41.8757300,-87.7327960,1147,ACS 2020-2024 5-year,22,LODES8 2023
170312607001,41.8793222,-87.7280760,240,ACS 2020-2024 5-year,35,LODES8 2023
170312607002,41.8756825,-87.7279477,958,ACS 2020-2024 5-year,9,LODES8 2023
170312608001,41.8789374,-87.7231880,1030,ACS 2020-2024 5-year,84,LODES8 2023
170312608002,41.8752760,-87.7230070,689,ACS 2020-2024 5-year,7,LODES8 2023
170312609001,41.8708679,-87.7217892,878,ACS 2020-2024 5-year,129,LODES8 2023
170312609002,41.8712363,-87.7241225,296,ACS 2020-2024 5-year,26,LODES8 2023
170312610001,41.8717137,-87.7350477,1023,ACS 2020-2024 5-year,2,LODES8 2023
170312610002,41.8708969,-87.7284450,949,ACS 2020-2024 5-year,202,LODES8 2023
170312705001,41.8762402,-87.7177932,1426,ACS 2020-2024 5-year,25,LODES8 2023
170312712001,41.8773597,-87.7035621,1299,ACS 2020-2024 5-year,255,LODES8 2023
170312713001,41.8773040,-87.7084528,953,ACS 2020-2024 5-year,0,LODES8 2023
170312714001,41.8772429,-87.7133314,1508,ACS 2020-2024 5-year,342,LODES8 2023
170312715001,41.8717861,-87.7131559,1469,ACS 2020-2024 5-year,76,LODES8 2023
170312718001,41.8714964,-87.6984897,1006,ACS 2020-2024 5-year,118,LODES8 2023
170312801001,41.8837922,-87.6423466,1672,ACS 2020-2024 5-year,21155,LODES8 2023
170312801002,41.8876264,-87.6418935,4232,ACS 2020-2024 5-year,7135,LODES8 2023
170312801003,41.8861829,-87.6461893,1838,ACS 2020-2024 5-year,1203,LODES8 2023
170312804001,41.8860094,-87.6718846,1508,ACS 2020-2024 5-year,3070,LODES8 2023
170312808001,41.8785967,-87.6889009,869,ACS 2020-2024 5-year,52,LODES8 2023
170312809001,41.8786261,-87.6851324,1253,ACS 2020-2024 5-year,94,LODES8 2023
170312819001,41.8786346,-87.6429236,3311,ACS 2020-2024 5-year,20222,LODES8 2023
170312819002,41.8812022,-87.6419056,1769,ACS 2020-2024 5-year,613,LODES8 2023
170312819003,41.8811840,-87.6433717,1827,ACS 2020-2024 5-year,16180,LODES8 2023
170312827001,41.8688963,-87.6885901,1198,ACS 2020-2024 5-year,206,LODES8 2023
170312827002,41.8735998,-87.6887636,1041,ACS 2020-2024 5-year,181,LODES8 2023
170312828001,41.8702683,-87.6849136,1727,ACS 2020-2024 5-year,242,LODES8 2023
170312831001,41.8680914,-87.6640567,1135,ACS 2020-2024 5-year,228,LODES8 2023
170312831002,41.8704829,-87.6641281,1425,ACS 2020-2024 5-year,230,LODES8 2023
170312832001,41.8695790,-87.6592023,1687,ACS 2020-2024 5-year,95,LODES8 2023
170312838001,41.8656259,-87.6537798,546,ACS 2020-2024 5-year,18,LODES8 2023
170312838002,41.8620889,-87.6537396,2969,ACS 2020-2024 5-year,132,LODES8 2023
170312909001,41.8643125,-87.7275607,517,ACS 2020-2024 5-year,40,LODES8 2023
170312909002,41.8606607,-87.7274518,2005,ACS 2020-2024 5-year,28,LODES8 2023
170312909003,41.8605723,-87.7335667,1120,ACS 2020-2024 5-year,47,LODES8 2023
170312909004,41.8634334,-87.7356877,1228,ACS 2020-2024 5-year,258,LODES8 2023
170312912001,41.8626746,-87.7116562,1497,ACS 2020-2024 5-year,65,LODES8 2023
170312912002,41.8626476,-87.7140937,728,ACS 2020-2024 5-year,2,LODES8 2023
170312916001,41.8576415,-87.6922159,1506,ACS 2020-2024 5-year,199,LODES8 2023
170312922001,41.8572968,-87.7122253,1131,ACS 2020-2024 5-year,0,LODES8 2023
170312922002,41.8564099,-87.7160841,623,ACS 2020-2024 5-year,2,LODES8 2023
170312922003,41.8564109,-87.7189174,904,ACS 2020-2024 5-year,0,LODES8 2023
170312924001,41.8564234,-87.7211843,895,ACS 2020-2024 5-year,2,LODES8 2023
170312924002,41.8546473,-87.7230072,1021,ACS 2020-2024 5-year,440,LODES8 2023
170312925001,41.8569138,-87.7273427,1067,ACS 2020-2024 5-year,10,LODES8 2023
170312925002,41.8533092,-87.7272409,872,ACS 2020-2024 5-year,83,LODES8 2023
170312925003,41.8551268,-87.7346822,1371,ACS 2020-2024 5-year,1093,LODES8 2023
170313005001,41.8494683,-87.7215845,935,ACS 2020-2024 5-year,77,LODES8 2023
170313005002,41.8461159,-87.7221666,2420,ACS 2020-2024 5-year,186,LODES8 2023
170313006001,41.8498210,-87.7173838,1093,ACS 2020-2024 5-year,142,LODES8 2023
170313006002,41.8461782,-87.7172853,2167,ACS 2020-2024 5-year,258,LODES8 2023
170313007001,41.8498925,-87.7124973,2375,ACS 2020-2024 5-year,11,LODES8 2023
170313007002,41.8453280,-87.7123768,1259,ACS 2020-2024 5-year,266,LODES8 2023
170313007003,41.8471463,-87.7124295,695,ACS 2020-2024 5-year,28,LODES8 2023
170313008001,41.8499223,-87.7076361,1080,ACS 2020-2024 5-year,34,LODES8 2023
170313008002,41.8462961,-87.7075274,2684,ACS 2020-2024 5-year,177,LODES8 2023
170313009001,41.8477726,-87.7010645,1366,ACS 2020-2024 5-year,153,LODES8 2023
170313009002,41.8481537,-87.7039201,1928,ACS 2020-2024 5-year,349,LODES8 2023
170313009003,41.8489790,-87.7021990,973,ACS 2020-2024 5-year,52,LODES8 2023
170313011001,41.8477593,-87.6989510,972,ACS 2020-2024 5-year,33,LODES8 2023
170313011002,41.8455119,-87.6974951,1431,ACS 2020-2024 5-year,53,LODES8 2023
170313012001,41.8492295,-87.6903803,1056,ACS 2020-2024 5-year,304,LODES8 2023
170313012002,41.8459859,-87.6926009,1097,ACS 2020-2024 5-year,29,LODES8 2023
170313012003,41.8487011,-87.6927949,1934,ACS 2020-2024 5-year,33,LODES8 2023
170313016001,41.8425867,-87.7123021,1781,ACS 2020-2024 5-year,153,LODES8 2023
170313016002,41.8389298,-87.7122021,2447,ACS 2020-2024 5-year,28,LODES8 2023
170313017011,41.8434241,-87.7178144,1365,ACS 2020-2024 5-year,131,LODES8 2023
170313017012,41.8415901,-87.7177700,2360,ACS 2020-2024 5-year,14,LODES8 2023
170313017013,41.8424355,-87.7226705,771,ACS 2020-2024 5-year,145,LODES8 2023
170313017021,41.8384984,-87.7195127,1745,ACS 2020-2024 5-year,34,LODES8 2023
170313017022,41.8389346,-87.7228178,1025,ACS 2020-2024 5-year,65,LODES8 2023
170313017023,41.8390465,-87.7162345,1031,ACS 2020-2024 5-year,22,LODES8 2023
170313018011,41.8395308,-87.7338509,2252,ACS 2020-2024 5-year,2,LODES8 2023
170313018012,41.8419879,-87.7352359,2462,ACS 2020-2024 5-year,621,LODES8 2023
170313018021,41.8451338,-87.7270151,406,ACS 2020-2024 5-year,113,LODES8 2023
170313018022,41.8467055,-87.7280227,1111,ACS 2020-2024 5-year,86,LODES8 2023
170313018023,41.8433011,-87.7279502,996,ACS 2020-2024 5-year,162,LODES8 2023
170313018031,41.8414453,-87.7278167,707,ACS 2020-2024 5-year,9,LODES8 2023
170313018032,41.8386944,-87.7268293,1692,ACS 2020-2024 5-year,2,LODES8 2023
170313018033,41.8385223,-87.7303421,784,ACS 2020-2024 5-year,358,LODES8 2023
170313102001,41.8560545,-87.6432837,638,ACS 2020-2024 5-year,866,LODES8 2023
170313102002,41.8567003,-87.6456227,870,ACS 2020-2024 5-year,608,LODES8 2023
170313103001,41.8561439,-87.6489782,1560,ACS 2020-2024 5-year,885,LODES8 2023
170313104001,41.8565069,-87.6522613,1447,ACS 2020-2024 5-year,125,LODES8 2023
170313105001,41.8552480,-87.6547400,1356,ACS 2020-2024 5-year,827,LODES8 2023
170313106001,41.8588246,-87.6585980,3749,ACS 2020-2024 5-year,531,LODES8 2023
170313106002,41.8569863,-87.6600681,619,ACS 2020-2024 5-year,451,LODES8 2023
170313106003,41.8542574,-87.6599911,1504,ACS 2020-2024 5-year,475,LODES8 2023
170313107001,41.8559903,-87.6649061,1583,ACS 2020-2024 5-year,129,LODES8 2023
170313108001,41.8586663,-87.6686484,754,ACS 2020-2024 5-year,158,LODES8 2023
170313108002,41.8568447,-87.6685952,1049,ACS 2020-2024 5-year,338,LODES8 2023
170313108003,41.8541114,-87.6685257,2210,ACS 2020-2024 5-year,121,LODES8 2023
170313109001,41.8567549,-87.6735072,1417,ACS 2020-2024 5-year,751,LODES8 2023
170313109002,41.8530253,-87.6741553,1721,ACS 2020-2024 5-year,120,LODES8 2023
170313109003,41.8560959,-87.6771658,1860,ACS 2020-2024 5-year,30,LODES8 2023
170313201011,41.8860023,-87.6183349,3491,ACS 2020-2024 5-year,16539,LODES8 2023
170313201012,41.8829100,-87.6174378,0,ACS 2020-2024 5-year,276,LODES8 2023
170313201013,41.8865850,-87.6149415,3224,ACS 2020-2024 5-year,185,LODES8 2023
170313201014,41.8850980,-87.6146766,2257,ACS 2020-2024 5-year,205,LODES8 2023
170313201021,41.8862740,-87.6242445,3706,ACS 2020-2024 5-year,38010,LODES8 2023
170313201022,41.8829173,-87.6239583,1334,ACS 2020-2024 5-year,37643,LODES8 2023
170313204001,41.8758170,-87.6172556,3530,ACS 2020-2024 5-year,44533,LODES8 2023
170313206001,41.8705542,-87.6165962,2297,ACS 2020-2024 5-year,855,LODES8 2023
170313206002,41.8718441,-87.6257789,3965,ACS 2020-2024 5-year,3957,LODES8 2023
170313301011,41.8591203,-87.6132250,2360,ACS 2020-2024 5-year,4468,LODES8 2023
170313301012,41.8656935,-87.6214988,2461,ACS 2020-2024 5-year,246,LODES8 2023
170313301021,41.8657770,-87.6261286,790,ACS 2020-2024 5-year,762,LODES8 2023
170313301022,41.8658193,-87.6237888,4700,ACS 2020-2024 5-year,611,LODES8 2023
170313301023,41.8621750,-87.6249070,5355,ACS 2020-2024 5-year,2319,LODES8 2023
170313301024,41.8624328,-87.6212819,1147,ACS 2020-2024 5-year,56,LODES8 2023
170313301031,41.8579798,-87.6255872,3051,ACS 2020-2024 5-year,294,LODES8 2023
170313301032,41.8576554,-87.6218975,3636,ACS 2020-2024 5-year,1415,LODES8 2023
170313301033,41.8542281,-87.6230878,1721,ACS 2020-2024 5-year,428,LODES8 2023
170313302001,41.8542133,-87.6286123,758,ACS 2020-2024 5-year,4,LODES8 2023
170313302002,41.8638850,-87.6319675,3223,ACS 2020-2024 5-year,772,LODES8 2023
170313403001,41.8428046,-87.6357882,1720,ACS 2020-2024 5-year,46,LODES8 2023
170313404001,41.8418857,-87.6320356,1702,ACS 2020-2024 5-year,157,LODES8 2023
170313405001,41.8345181,-87.6329169,1672,ACS 2020-2024 5-year,207,LODES8 2023
170313406001,41.8272864,-87.6326516,1430,ACS 2020-2024 5-year,2210,LODES8 2023
170313501001,41.8402590,-87.6079492,927,ACS 2020-2024 5-year,33,LODES8 2023
170313501002,41.8434193,-87.6132530,1508,ACS 2020-2024 5-year,427,LODES8 2023
170313504001,41.8419291,-87.6283695,1457,ACS 2020-2024 5-year,0,LODES8 2023
170313510001,41.8322773,-87.6048413,622,ACS 2020-2024 5-year,5,LODES8 2023
170313510002,41.8323620,-87.6140353,846,ACS 2020-2024 5-year,492,LODES8 2023
170313510003,41.8360957,-87.6137897,2791,ACS 2020-2024 5-year,293,LODES8 2023
170313511001,41.8294362,-87.6127729,0,ACS 2020-2024 5-year,0,LODES8 2023
170313511002,41.8269662,-87.6148528,2000,ACS 2020-2024 5-year,295,LODES8 2023
170313514001,41.8274019,-87.6240909,1387,ACS 2020-2024 5-year,787,LODES8 2023
170313515001,41.8255216,-87.6277337,83,ACS 2020-2024 5-year,0,LODES8 2023
170313515002,41.8291332,-87.6277278,890,ACS 2020-2024 5-year,61,LODES8 2023
170313602001,41.8268855,-87.6098876,1900,ACS 2020-2024 5-year,0,LODES8 2023
170313801001,41.8202019,-87.6100974,1787,ACS 2020-2024 5-year,103,LODES8 2023
170313802001,41.8205740,-87.6149861,1689,ACS 2020-2024 5-year,174,LODES8 2023
170313806001,41.8220038,-87.6191202,604,ACS 2020-2024 5-year,54,LODES8 2023
170313806002,41.8184019,-87.6190205,1587,ACS 2020-2024 5-year,179,LODES8 2023
170313806003,41.8201306,-87.6239331,1690,ACS 2020-2024 5-year,311,LODES8 2023
170313806004,41.8200988,-87.6277942,1071,ACS 2020-2024 5-year,7,LODES8 2023
170313812001,41.8066832,-87.6145626,626,ACS 2020-2024 5-year,9,LODES8 2023
170313812002,41.8091350,-87.6138070,1326,ACS 2020-2024 5-year,89,LODES8 2023
170313814001,41.8076202,-87.6214298,1579,ACS 2020-2024 5-year,42,LODES8 2023
170313815001,41.8101927,-87.6228619,669,ACS 2020-2024 5-year,62,LODES8 2023
170313817001,41.8055502,-87.6274463,0,ACS 2020-2024 5-year,61,LODES8 2023
170313818001,41.8044833,-87.6217890,995,ACS 2020-2024 5-year,87,LODES8 2023
170313818002,41.8029494,-87.6203612,453,ACS 2020-2024 5-year,73,LODES8 2023
170313819001,41.8039289,-87.6126398,713,ACS 2020-2024 5-year,1063,LODES8 2023
170313819002,41.8039837,-87.6151974,611,ACS 2020-2024 5-year,33,LODES8 2023
170313901001,41.8135545,-87.5905449,1887,ACS 2020-2024 5-year,248,LODES8 2023
170313902001,41.8128053,-87.5982118,708,ACS 2020-2024 5-year,31,LODES8 2023
170313902002,41.8132426,-87.6005583,1304,ACS 2020-2024 5-year,81,LODES8 2023
170313903001,41.8103398,-87.6045198,802,ACS 2020-2024 5-year,19,LODES8 2023
170313903002,41.8138800,-87.6041350,1729,ACS 2020-2024 5-year,187,LODES8 2023
170313904001,41.8059413,-87.6027246,1508,ACS 2020-2024 5-year,39,LODES8 2023
170313904002,41.8059104,-87.6051531,991,ACS 2020-2024 5-year,47,LODES8 2023
170313905001,41.8059781,-87.5991987,1753,ACS 2020-2024 5-year,89,LODES8 2023
170313906001,41.8080215,-87.5940712,967,ACS 2020-2024 5-year,102,LODES8 2023
170313906002,41.8045995,-87.5945481,931,ACS 2020-2024 5-year,18,LODES8 2023
170313907001,41.8069032,-87.5871598,2182,ACS 2020-2024 5-year,184,LODES8 2023
170313907002,41.8050274,-87.5904384,1214,ACS 2020-2024 5-year,9,LODES8 2023
170313907003,41.8040164,-87.5804887,2441,ACS 2020-2024 5-year,131,LODES8 2023
170314003001,41.7897540,-87.6112728,1311,ACS 2020-2024 5-year,258,LODES8 2023
170314004001,41.7920305,-87.6187497,1077,ACS 2020-2024 5-year,19,LODES8 2023
170314004002,41.7893221,-87.6174659,982,ACS 2020-2024 5-year,8,LODES8 2023
170314005001,41.7924727,-87.6234478,1317,ACS 2020-2024 5-year,27,LODES8 2023
170314005002,41.7890538,-87.6228061,991,ACS 2020-2024 5-year,3,LODES8 2023
170314008001,41.7829299,-87.6181152,1091,ACS 2020-2024 5-year,48,LODES8 2023
170314008002,41.7827977,-87.6229620,1818,ACS 2020-2024 5-year,167,LODES8 2023
170314101001,41.8016339,-87.5894732,488,ACS 2020-2024 5-year,356,LODES8 2023
170314101002,41.8015822,-87.5810259,1799,ACS 2020-2024 5-year,202,LODES8 2023
170314102001,41.8016709,-87.5942651,1133,ACS 2020-2024 5-year,27,LODES8 2023
170314105001,41.7979319,-87.6025793,1444,ACS 2020-2024 5-year,17,LODES8 2023
170314105002,41.7977141,-87.6050862,1443,ACS 2020-2024 5-year,278,LODES8 2023
170314106001,41.7994291,-87.5989747,1365,ACS 2020-2024 5-year,10,LODES8 2023
170314106002,41.7964993,-87.5989094,1235,ACS 2020-2024 5-year,546,LODES8 2023
170314107001,41.7980493,-87.5941996,2494,ACS 2020-2024 5-year,412,LODES8 2023
170314108001,41.7995288,-87.5895530,1195,ACS 2020-2024 5-year,1105,LODES8 2023
170314108002,41.7964932,-87.5896921,1575,ACS 2020-2024 5-year,145,LODES8 2023
170314109001,41.7988817,-87.5838970,780,ACS 2020-2024 5-year,146,LODES8 2023
170314109002,41.7973205,-87.5863932,717,ACS 2020-2024 5-year,204,LODES8 2023
170314109003,41.7967097,-87.5780937,2196,ACS 2020-2024 5-year,390,LODES8 2023
170314110001,41.7915523,-87.5801230,1156,ACS 2020-2024 5-year,252,LODES8 2023
170314110002,41.7872267,-87.5774620,394,ACS 2020-2024 5-year,197,LODES8 2023
170314110003,41.7934930,-87.5853079,2998,ACS 2020-2024 5-year,156,LODES8 2023
170314111001,41.7933190,-87.5897140,1018,ACS 2020-2024 5-year,125,LODES8 2023
170314111002,41.7884021,-87.5896914,1341,ACS 2020-2024 5-year,47,LODES8 2023
170314112001,41.7932625,-87.5940955,1145,ACS 2020-2024 5-year,22,LODES8 2023
170314112002,41.7887715,-87.5939651,553,ACS 2020-2024 5-year,283,LODES8 2023
170314201001,41.7825689,-87.5795042,1431,ACS 2020-2024 5-year,19,LODES8 2023
170314202001,41.7834680,-87.5935208,2011,ACS 2020-2024 5-year,882,LODES8 2023
170314203001,41.7832241,-87.5986970,2511,ACS 2020-2024 5-year,68,LODES8 2023
170314204001,41.7831699,-87.6035584,1463,ACS 2020-2024 5-year,559,LODES8 2023
170314205001,41.7843098,-87.6088610,557,ACS 2020-2024 5-year,207,LODES8 2023
170314205002,41.7818969,-87.6079935,1194,ACS 2020-2024 5-year,37,LODES8 2023
170314206001,41.7842199,-87.6137075,1932,ACS 2020-2024 5-year,28,LODES8 2023
170314206002,41.7818057,-87.6128474,1048,ACS 2020-2024 5-year,127,LODES8 2023
170314207001,41.7785625,-87.6077142,376,ACS 2020-2024 5-year,54,LODES8 2023
170314207002,41.7749277,-87.6076332,339,ACS 2020-2024 5-year,15,LODES8 2023
170314207003,41.7748628,-87.6112755,669,ACS 2020-2024 5-year,7,LODES8 2023
170314207004,41.7784972,-87.6113527,466,ACS 2020-2024 5-year,12,LODES8 2023
170314207005,41.7766324,-87.6143337,574,ACS 2020-2024 5-year,12,LODES8 2023
170314208001,41.7786254,-87.6031516,956,ACS 2020-2024 5-year,61,LODES8 2023
170314208002,41.7749835,-87.6033751,1190,ACS 2020-2024 5-year,84,LODES8 2023
170314212001,41.7721656,-87.6100793,1270,ACS 2020-2024 5-year,26,LODES8 2023
170314212002,41.7694329,-87.6080220,779,ACS 2020-2024 5-year,149,LODES8 2023
170314301011,41.7689166,-87.5739257,659,ACS 2020-2024 5-year,0,LODES8 2023
170314301012,41.7671196,-87.5738759,582,ACS 2020-2024 5-year,100,LODES8 2023
170314301013,41.7707425,-87.5739785,1467,ACS 2020-2024 5-year,0,LODES8 2023
170314301014,41.7725659,-87.5740300,1068,ACS 2020-2024 5-year,17,LODES8 2023
170314301021,41.7689528,-87.5638143,1765,ACS 2020-2024 5-year,15,LODES8 2023
170314301022,41.7671580,-87.5698028,679,ACS 2020-2024 5-year,0,LODES8 2023
170314301023,41.7689588,-87.5698503,1138,ACS 2020-2024 5-year,8,LODES8 2023
170314302001,41.7716063,-87.5782869,925,ACS 2020-2024 5-year,17,LODES8 2023
170314302002,41.7679899,-87.5781908,781,ACS 2020-2024 5-year,5,LODES8 2023
170314302003,41.7676662,-87.5836900,1004,ACS 2020-2024 5-year,179,LODES8 2023
170314302004,41.7700147,-87.5821804,1488,ACS 2020-2024 5-year,15,LODES8 2023
170314302005,41.7721557,-87.5836319,1594,ACS 2020-2024 5-year,24,LODES8 2023
170314303001,41.7714908,-87.5887034,1962,ACS 2020-2024 5-year,78,LODES8 2023
170314303002,41.7679151,-87.5879142,560,ACS 2020-2024 5-year,88,LODES8 2023
170314303003,41.7689839,-87.5912068,186,ACS 2020-2024 5-year,6,LODES8 2023
170314304001,41.7651513,-87.5899529,388,ACS 2020-2024 5-year,130,LODES8 2023
170314304002,41.7632934,-87.5898013,645,ACS 2020-2024 5-year,31,LODES8 2023
170314304003,41.7614566,-87.5905646,1022,ACS 2020-2024 5-year,21,LODES8 2023
170314304004,41.7596312,-87.5907528,959,ACS 2020-2024 5-year,70,LODES8 2023
170314305001,41.7643495,-87.5777965,1141,ACS 2020-2024 5-year,14,LODES8 2023
170314305002,41.7643202,-87.5808659,1316,ACS 2020-2024 5-year,131,LODES8 2023
170314305003,41.7642806,-87.5843405,1074,ACS 2020-2024 5-year,136,LODES8 2023
170314306001,41.7653211,-87.5713913,1007,ACS 2020-2024 5-year,233,LODES8 2023
170314306002,41.7634755,-87.5713540,715,ACS 2020-2024 5-year,30,LODES8 2023
170314307001,41.7652716,-87.5608903,1366,ACS 2020-2024 5-year,66,LODES8 2023
170314307002,41.7643824,-87.5649159,617,ACS 2020-2024 5-year,173,LODES8 2023
170314308001,41.7616594,-87.5713178,1191,ACS 2020-2024 5-year,2,LODES8 2023
170314308002,41.7598420,-87.5712787,744,ACS 2020-2024 5-year,32,LODES8 2023
170314309001,41.7615510,-87.5812066,754,ACS 2020-2024 5-year,8,LODES8 2023
170314309002,41.7597304,-87.5811637,787,ACS 2020-2024 5-year,30,LODES8 2023
170314312001,41.7534844,-87.5711472,1737,ACS 2020-2024 5-year,43,LODES8 2023
170314312002,41.7571167,-87.5712215,1155,ACS 2020-2024 5-year,136,LODES8 2023
170314313011,41.7534106,-87.5561976,219,ACS 2020-2024 5-year,19,LODES8 2023
170314313012,41.7545025,-87.5623930,1800,ACS 2020-2024 5-year,0,LODES8 2023
170314313013,41.7526893,-87.5623576,1683,ACS 2020-2024 5-year,47,LODES8 2023
170314313021,41.7606346,-87.5639361,1073,ACS 2020-2024 5-year,60,LODES8 2023
170314313022,41.7580881,-87.5626720,1945,ACS 2020-2024 5-year,18,LODES8 2023
170314313023,41.7562938,-87.5616860,445,ACS 2020-2024 5-year,41,LODES8 2023
170314314001,41.7611208,-87.5586049,1609,ACS 2020-2024 5-year,70,LODES8 2023
170314314002,41.7587973,-87.5552530,1486,ACS 2020-2024 5-year,120,LODES8 2023
170314314003,41.7572084,-87.5465550,2458,ACS 2020-2024 5-year,135,LODES8 2023
170314314004,41.7628044,-87.5604654,1297,ACS 2020-2024 5-year,138,LODES8 2023
170314401011,41.7492917,-87.5994513,909,ACS 2020-2024 5-year,19,LODES8 2023
170314401012,41.7467317,-87.6032631,737,ACS 2020-2024 5-year,12,LODES8 2023
170314401013,41.7466919,-87.6001445,577,ACS 2020-2024 5-year,0,LODES8 2023
170314401014,41.7494766,-87.6033414,1359,ACS 2020-2024 5-year,20,LODES8 2023
170314401021,41.7406271,-87.5992632,1375,ACS 2020-2024 5-year,30,LODES8 2023
170314401022,41.7384907,-87.6030510,412,ACS 2020-2024 5-year,120,LODES8 2023
170314401023,41.7421532,-87.6031624,626,ACS 2020-2024 5-year,54,LODES8 2023
170314401024,41.7449065,-87.6032154,772,ACS 2020-2024 5-year,19,LODES8 2023
170314402011,41.7494248,-87.6070032,2438,ACS 2020-2024 5-year,35,LODES8 2023
170314402012,41.7484492,-87.6106101,708,ACS 2020-2024 5-year,48,LODES8 2023
170314402013,41.7463622,-87.6069172,488,ACS 2020-2024 5-year,13,LODES8 2023
170314402014,41.7478632,-87.6135937,1676,ACS 2020-2024 5-year,23,LODES8 2023
170314402021,41.7440290,-87.6107087,765,ACS 2020-2024 5-year,42,LODES8 2023
170314402022,41.7400561,-87.6075925,1340,ACS 2020-2024 5-year,201,LODES8 2023
170314402023,41.7395066,-87.6123821,503,ACS 2020-2024 5-year,21,LODES8 2023
170314403001,41.7400190,-87.6226654,932,ACS 2020-2024 5-year,59,LODES8 2023
170314403002,41.7437583,-87.6163500,1284,ACS 2020-2024 5-year,44,LODES8 2023
170314403003,41.7400809,-87.6194722,157,ACS 2020-2024 5-year,4,LODES8 2023
170314403004,41.7473822,-87.6196688,702,ACS 2020-2024 5-year,48,LODES8 2023
