license_id,name,category,lat,lng
3078490,GRACIE EVERETT,other,42.01808,-87.66685
3078493,DABOUL AVENUE,other,41.89734,-87.63735
3078495,KRAFT HEINZ FOODS COMPANY,other,41.88387,-87.64111
3078497,MEHRAB SUPERMARKET,restaurant_cafe,41.99760,-87.69116
3078503,"HAROLDS ON WHEELS, INC. VIN: 7GZ37TCGXLN006577; PLATE NO. 207897C",other,41.85045,-87.65880
3078504,TURN BACK TIME,grocery,41.95381,-87.72416
3078506,LA MICHOACANA PREMIUM,other,41.79875,-87.72347
3078507,HOME BAKERY & FESTIVALS-DUMPLING HOUSE,other,41.93418,-87.71740
3078508,FRANNIE'S CAFE,other,41.87226,-87.62609
3078511,TOWERING U WITH SUPPLIES LLC,other,41.86027,-87.73248
3078512,MOSAICS BOUTIQUE AND TEA LLC,retail_general,41.70278,-87.70137
3078513,Adresa LLC,other,41.84018,-87.61701
3078514,Adresa LLC,other,41.84018,-87.61701
3078515,Adresa LLC,other,41.84018,-87.61701
3078518,ALEJANDRA PRIETO COSMETICS LLC,personal_services,41.79848,-87.74492
3078520,CHICAGO MAMAS KITCHEN,other,41.89697,-87.67113
3078527,MARIO GROCERY,grocery,41.76541,-87.63820
3078528,HOME GOODS BY RICKY,other,41.98151,-87.65810
3078533,CAMILLION DOLLHOUZE,retail_general,41.72736,-87.60475
3078535,THE LEGACY CENTER BEFORE AND AFTERSCHOOL LLC,other,41.88054,-87.75037
3078537,ecoATM,retail_general,41.91715,-87.73639
3078538,ecoATM,retail_general,41.80883,-87.66483
3078539,ecoATM,retail_general,41.86733,-87.64212
3078544,BIG CITY OPTICAL,retail_general,41.91126,-87.63557
3078545,C-LINK INTERNATIONAL TRADE COMPANY,other,41.82725,-87.69370
3078546,AHF PHARMACY,retail_general,41.94216,-87.64919
3078548,spot!,retail_general,41.85762,-87.63607
3078549,GOLD COAST INTERIORS,retail_general,41.88592,-87.67964
3078553,LEICA CAMERA INC.,retail_general,41.89679,-87.62438
3078554,LAF,other,41.88576,-87.63260
3078555,Prismatic Movement,other,41.96142,-87.73969
3078558,606 FITNESS GYM,gym_fitness,41.92555,-87.80616
3078560,Betzaida Salazar Cornejo,retail_general,41.81944,-87.66538
3078561,Leidy Barajas Vera,retail_general,41.81944,-87.66538
3078564,AVERS EXPRESS FOOD,grocery,41.89529,-87.72235
3078568,MARIA YANETH,other,41.94159,-87.75314
3078569,621 SIGNATURE EVENTS,other,41.85123,-87.62326
3078570,CAYA FOOD COMPANY,other,41.96178,-87.65973
3078572,ROOT OF IT ALL LLC,other,41.73021,-87.61521
3078577,REFRESH YA PALATE,other,41.73684,-87.65930
3078580,"SUPREME STREET FOOD, LLC",other,41.89875,-87.75029
3078582,"SUPREME STREET FOOD, LLC",other,41.85045,-87.65880
3078583,CHILDREN & TEACHERS FOUNDATION OF THE CHICAGO TEACHERS UNION,other,41.88760,-87.67449
3078584,CHI TOWN AUTO SPORTS 2.0 INC.,other,41.95406,-87.70374
3078585,SINYA CENTRAL KITCHEN LLC,grocery,41.96807,-87.73337
3078587,BOBBY FRIED CHICKEN LLC,other,41.89470,-87.64307
3078588,SEAN O'LOONEY,other,41.89230,-87.68157
3078591,DEVIL'S LUCK TATTOO AND BODY PIERCING LLC,personal_services,41.94447,-87.72749
3078592,SOPHIA'S FASHION,retail_general,41.80112,-87.70392
3078593,JIFFY DRAIN LLC,other,41.77724,-87.76280
3078596,VETA GROCERY,grocery,41.76474,-87.62474
3078597,A A BEAUTY SALON,personal_services,41.92396,-87.75938
3078602,A A BEAUTY SALON,personal_services,41.95339,-87.75857
3078612,ODYSSEY TRANSPORT & WAREHOUSE LLC,other,41.72083,-87.58736
3078613,Salt Performance Studio,gym_fitness,41.97694,-87.76907
3078616,The Flip,retail_general,41.88342,-87.62802
3078619,Level Sporting Club,restaurant_cafe,41.94282,-87.65282
3078620,Level Sporting Club,other,41.94282,-87.65282
3078621,Level Sporting Club,liquor_tavern,41.94282,-87.65282
3078622,MICHELADAS EL PATRON,other,41.94026,-87.81308
3078623,DOMINO'S PIZZA,grocery,41.97219,-87.72829
3078625,TAKADA UDLET SALON & DAY SPA INCORPORATED,gym_fitness,41.73567,-87.66359
3078627,ANA SUPER MAIDS,other,41.89152,-87.74359
3078632,GREENLIFE NUTRICION,gym_fitness,42.00910,-87.69032
3078634,CHICAGO STRENGTH,gym_fitness,41.93905,-87.72154
3078636,IRONGATE DISTRIBUTION GROUP LLC,other,41.96103,-87.65132
3078637,The Greener Cleaner,personal_services,41.97857,-87.66008
3078638,BEAT KITCHEN CANTINA,other,41.89209,-87.61157
3078639,"RENDERED SERVICES, INC.",other,41.98046,-87.68035
3078641,SFERA SICILIAN STREET FOOD,other,41.98726,-87.66003
3078643,MR D'S SHISH-KABOBS,restaurant_cafe,41.93102,-87.79289
3078647,NICOLE HELENA KWASNY,other,41.94549,-87.83169
3078648,"X-TOWING, INC.",other,41.84619,-87.68645
3078649,"X-TOWING, INC.",other,41.84619,-87.68645
3078652,B.U.I.L.D. INCORPORATED,other,41.87308,-87.75336
3078657,"MO DEARBORN, LLC",other,41.90193,-87.63007
3078659,Wanderback Vintage,retail_general,41.91712,-87.72097
3078660,VINTIQUES AND COMPANY,retail_general,41.98085,-87.66851
3078664,"M & A DE LEON INC.,",other,41.85754,-87.73729
3078665,XL UNLIMITED,other,41.88733,-87.64480
3078666,EDUCATION DESIGN DEVELOPMENT AND RESEARCH CORPORATION,other,41.85762,-87.63607
3078672,ZAYNA EXPRESS,restaurant_cafe,41.91073,-87.66809
3078679,4 LEGS INC.,retail_general,41.96155,-87.68052
3078683,NATY'S TACOS VIN #1FCJE3915YHA72992 - PLATE #3318967B,other,41.88391,-87.70606
3078684,RASHIDA M SAWYER,other,41.91095,-87.76930
3078686,"KUT-ZONE TONSORIAL ARTISTS, INC.",personal_services,41.87570,-87.70582
3078687,ROSE BERLINE JOSEPH,retail_general,41.81944,-87.66538
3078688,VILMA RAMOS,retail_general,41.81944,-87.66538
3078690,LEONARD BERNARD JOHNSON,other,41.72413,-87.65073
3078692,ES LA VILLITA CLEANERS CORP.,personal_services,41.84459,-87.70799
3078693,VALERIE JACKSON,other,41.82885,-87.62420
3078695,RAREJEM CARE HOME HEALTH,other,41.80201,-87.58900
3078697,HELEN JORDAN,other,41.82885,-87.62420
3078700,REPEAT,restaurant_cafe,41.90089,-87.66286
3078701,REPEAT,liquor_tavern,41.90089,-87.66286
3078703,SR EMPANADA BY KELLEX LLC,other,41.88391,-87.70606
3078705,BLU Commercial Cleaning,other,41.96150,-87.73075
3078706,C.R. Cater,other,41.85399,-87.66905
3078708,Urban Canine Doggy Day Spa,other,41.91045,-87.68623
3078709,BYE BYE CHICAGO,retail_general,41.88432,-87.62430
3078710,Animal House of Chicago,retail_general,41.96864,-87.69829
3078715,FraganciasGrasse,retail_general,41.81944,-87.66538
3078719,STIX PRETZELS,other,41.94107,-87.64128
3078720,PRETTY COOL ICE CREAM,other,41.92436,-87.69726
3078721,CONNIE'S PIZZA,other,41.84938,-87.64106
3078722,SCANLIN HOME SERVICES LLC,other,41.96081,-87.74968
3078723,JAKE BYRON JACK LINN,other,41.95449,-87.64724
3078726,EL SNACK CART,other,41.84436,-87.70863
3078728,PRADO TRAVEL AGENCY,other,41.70259,-87.53514
3078729,WICHI'S BARBER SHOP,personal_services,41.90504,-87.68723
3078731,IRMA'S MAGIC BEAUTY SALON,personal_services,41.92415,-87.76153
3078734,PRIME TACOS,other,41.78541,-87.80139
3078736,FRUITFUL DELIGHT SMOOTHIE & JUICE BAR,restaurant_cafe,41.78073,-87.60608
3078738,ELECTRICAL 4U,other,41.81967,-87.68616
3078742,ESTAR-MART,retail_general,41.81944,-87.66538
3078743,CONFIDENCE APPAREL,other,41.89209,-87.61157
3078747,ROMAN RUDYI,other,41.98097,-87.83864
3078749,GIFTWITHLOVE LLC,other,41.92107,-87.71948
3078750,GABRIEL M. STIGLICH,other,41.98897,-87.65803
3078753,Jimmy John's,restaurant_cafe,41.93710,-87.66486
3078754,Jimmy John's,restaurant_cafe,41.94307,-87.68152
3078755,Jimmy John's,restaurant_cafe,41.97467,-87.66810
3078756,LATIN ROOTS INC. VIN: 1GBKP32Y6T3302506; PLATE NO. 201803F,other,41.85045,-87.65880
3078757,BREWS & BITES,other,41.88690,-87.63413
3078761,MOSLEY SMITH INVESTMENTS LLC,other,41.75548,-87.60517
3078763,TOVIE,other,41.88680,-87.66801
3078765,IWF Consulting Solutions LLC,financial_services,41.76480,-87.68381
3078766,METRO BY T-MOBILE,retail_general,41.93223,-87.78558
3078767,CROWN TAX SERVICES,financial_services,41.72154,-87.62949
3078768,BLOC DISPENSARY WELLS,retail_general,41.87678,-87.63384
3078769,COMMONSPACE COLLECTIVE,other,41.91103,-87.64817
3078774,GYURO RAMEN,liquor_tavern,41.88514,-87.65432
3078775,CHUBBY SKEWER,liquor_tavern,41.85478,-87.63273
3078776,CEVAPCICI CHICAGO,other,41.83143,-87.64232
3078777,Yelo Cart LLC,other,41.96453,-87.78190
3078778,TERRA COFFEE,other,41.93518,-87.72602
3078779,HUAMEI INTERNATIONAL CORP.,other,41.83545,-87.63783
3078780,BABY DOLLS BOUTIQUE,retail_general,41.94942,-87.66393
3078781,Rosati's Pizza Belmont,restaurant_cafe,41.93900,-87.74242
3078782,DNA&STONE,other,41.88935,-87.62410
3078783,Blanca E. Guerrero,retail_general,41.81944,-87.66538
3078786,Sol & Stone,restaurant_cafe,41.87822,-87.63425
3078787,Sol & Stone,liquor_tavern,41.87822,-87.63425
3078790,TOTAL WIRELESS,retail_general,41.74948,-87.68298
3078792,FERN THAI MASSAGE &SPA,personal_services,41.93808,-87.66846
3078798,"SANCHEZ BAR & GRILL INC.,",restaurant_cafe,41.93224,-87.69256
3078799,Sinta,other,41.88743,-87.68185
3078800,DARLITA M. HARRIS,other,41.73692,-87.60953
3078805,JACOB MARCHEWITZ,other,41.87838,-87.65061
3078806,THE LUXURY BED COLLECTION,retail_general,41.89012,-87.63204
3078812,SOLRAC SNACS LLC,retail_general,41.87301,-87.74540
3078814,MINI SUPER LA GOLONDRINA,grocery,41.80116,-87.69040
3078815,Mendocino Farms,restaurant_cafe,41.88666,-87.64934
3078818,LAMARIS SALON & DAY SPA INC,personal_services,42.01644,-87.80673
3078821,LA CEBOLLITA GRILL,other,41.76471,-87.68942
3078822,HAROLDS CHICKEN OF BEVERLY,restaurant_cafe,41.70843,-87.65557
3078824,ALL THINGS HONORABLE LLC,retail_general,41.75809,-87.61816
3078826,"MULCH CONSULTING, LLC",other,41.93993,-87.64107
3078835,ISLAND PARTY BOAT LLC,other,41.88781,-87.61788
3078837,ON A BOAT SAILING LLC,other,41.92309,-87.69484
3078839,Taco Bell #41957,restaurant_cafe,41.90922,-87.78843
3078840,SWEAT SESSIONS STUDIO,gym_fitness,41.91393,-87.66369
3078842,"LEE CONCESSIONS, CORP.",other,41.96843,-87.69779
3078850,SELOC LLC,other,41.80941,-87.72970
3078854,TAQUERIA AY MAMA,other,41.79224,-87.79286
3078856,TACOS EL TIO 2 INC.,other,41.93841,-87.77043
3078862,TRUE FIT,retail_general,41.88680,-87.76495
3078864,GREEN WATER & FIRE INC.,other,41.91332,-87.75133
3078867,KENSINGTON SCHOOL OF WEST LOOP,other,41.87916,-87.65791
3078868,RUIQIANG CHEN,retail_general,41.81944,-87.66538
3078873,JIMMYS FOODS INC.,liquor_tavern,41.81235,-87.66887
3078874,LASH GANG STUDIOS,personal_services,41.74986,-87.68740
3078875,Murphy's Bleachers,liquor_tavern,41.94879,-87.65423
3078876,Murphy's Bleachers,liquor_tavern,41.94879,-87.65423
3078877,Murphy's Bleachers,liquor_tavern,41.94879,-87.65423
3078878,Murphy's Bleachers,grocery,41.94879,-87.65423
3078879,MURPHY'S BLEACHERS,liquor_tavern,41.94868,-87.65423
3078880,GOLDIE'S,grocery,41.95160,-87.67681
3078881,GOLDIE'S,liquor_tavern,41.95160,-87.67681
3078882,CUBBY BEAR LOUNGE LTD,grocery,41.94709,-87.65664
3078883,CUBBY BEAR LOUNGE LTD,other,41.94709,-87.65664
3078884,CUBBY BEAR LOUNGE LTD,liquor_tavern,41.94709,-87.65664
3078885,CUBBY BEAR LOUNGE LTD,other,41.94709,-87.65664
3078886,LAKE SHORE COMMISSARY,grocery,41.95434,-87.64535
3078887,LAKE SHORE COMMISSARY,retail_general,41.95434,-87.64535
3078888,LAKE SHORE COMMISSARY,liquor_tavern,41.95434,-87.64535
3078889,Metro,liquor_tavern,41.94988,-87.65884
3078890,Metro,liquor_tavern,41.94988,-87.65884
3078891,Metro,other,41.94988,-87.65884
3078892,THE SMART BAR,liquor_tavern,41.94988,-87.65884
3078893,THE SMART BAR,liquor_tavern,41.94988,-87.65884
3078894,METRO,other,41.94988,-87.65884
3078895,PREMIER METAL WORKS INC,other,41.85947,-87.64108
3078896,GREEK ISLANDS RESTAURANT,other,41.87918,-87.64743
3078902,BYRONS KITCHENS,grocery,41.95437,-87.65522
3078903,BYRONS KITCHENS,other,41.95437,-87.65522
3078904,"THE NEW VALOIS RESTAURANT, INC.",grocery,41.79966,-87.58834
3078906,"DOMESTIC LINEN SUPPLY CO,INC",other,41.95700,-87.67372
3078907,CHICAGO WHITE SOX LTD,other,41.83078,-87.63530
3078908,CHICAGO WHITE SOX LTD,grocery,41.83078,-87.63530
3078909,ADDISON LIQUORS,grocery,41.94737,-87.65318
3078910,ADDISON LIQUORS,retail_general,41.94737,-87.65318
3078911,ADDISON LIQUORS,liquor_tavern,41.94737,-87.65318
3078912,ADDISON LIQUORS,other,41.94737,-87.65318
3078913,GUTHRIES TAVERN,grocery,41.94722,-87.66166
3078914,GUTHRIES TAVERN,liquor_tavern,41.94722,-87.66166
3078915,GUTHRIES TAVERN,liquor_tavern,41.94722,-87.66166
3078916,CORK LOUNGE,liquor_tavern,41.94702,-87.67493
3078917,CORK LOUNGE,grocery,41.94702,-87.67493
3078918,THE GLOBE PUB,liquor_tavern,41.95428,-87.67773
3078919,THE GLOBE PUB,grocery,41.95428,-87.67773
3078920,TOWN & COUNTRY LIQUORS,retail_general,41.80832,-87.69841
3078926,GNS MARKET,retail_general,41.95689,-87.65220
3078927,GNS MARKET,grocery,41.95689,-87.65220
3078928,GNS MARKET,liquor_tavern,41.95689,-87.65220
3078929,RAINBOW FINER FOOD & LIQUOR,retail_general,41.77892,-87.66435
3078930,VIDEO CONNECTION OF HYDE PARK,other,41.79957,-87.59624
3078931,RED APPLE FOOD & LIQUOR INC,grocery,41.80195,-87.61868
3078932,RED APPLE FOOD & LIQUOR INC,retail_general,41.80195,-87.61868
3078933,RED APPLE FOOD & LIQUOR INC,liquor_tavern,41.80195,-87.61868
3078934,Culinary Classics,other,41.81923,-87.68323
3078935,THE LINCOLN PARK ZOOLOGICAL SOCIETY,other,41.91854,-87.63600
3078936,GENERAL PACKAGING PRODUCTS,other,41.85880,-87.63912
3078938,COFFEE TREE & TEA LEAVES,grocery,41.95082,-87.64953
3078943,FERRO'S,grocery,41.83835,-87.63174
3078944,WINDY CITY GYROS,grocery,41.95372,-87.65015
3078945,EMPEROR'S CHOICE RESTAURANT,liquor_tavern,41.85178,-87.63214
3078946,EMPEROR'S CHOICE RESTAURANT,grocery,41.85178,-87.63214
3078947,JAMES MCHUGH CONSTRUCTION CO,other,41.85799,-87.62379
3078948,JAMES MCHUGH CONSTRUCTION CO.,other,41.75580,-87.62943
3078949,JAMES MCHUGH CONSTRUCTION CO.,other,41.75546,-87.62972
3078950,THOREK MEMORIAL HOSPITAL,grocery,41.95464,-87.65157
3078951,THOREK MEMORIAL HOSPITAL,medical_health,41.95464,-87.65157
3078952,THOREK MEMORIAL HOSPITAL - ANDERSONVILLE,grocery,41.97325,-87.67099
3078953,THOREK MEMORIAL HOSPITAL - ANDERSONVILLE,medical_health,41.97325,-87.67099
3078954,The Bar on Buena,liquor_tavern,41.95855,-87.65352
3078955,The Bar on Buena,grocery,41.95855,-87.65352
3078956,FRANCO'S RISTORANTE,liquor_tavern,41.83831,-87.63417
3078957,FRANCO'S RISTORANTE,grocery,41.83831,-87.63417
3078958,TAC QUICK,grocery,41.95437,-87.65500
3078959,TAC QUICK,liquor_tavern,41.95437,-87.65500
3078961,MAXWELL STREET DEPOT INC.,grocery,41.83806,-87.63666
3078962,THE ORIGINAL PANCAKE HOUSE,restaurant_cafe,41.80979,-87.59309
3078963,PANCHO PISTOLAS MEXICAN RESTAURANT,grocery,41.83819,-87.64391
3078964,PANCHO PISTOLAS MEXICAN RESTAURANT,liquor_tavern,41.83819,-87.64391
3078968,Ike's Liquors,retail_general,41.79355,-87.66464
3078969,CHICAGO FOOD MARKET INC,grocery,41.85160,-87.63184
3078970,YAKZIE'S BAR & GRILL,liquor_tavern,41.94930,-87.65838
3078971,YAKZIE'S BAR & GRILL,grocery,41.94930,-87.65838
3078972,YAKZIE'S BAR & GRILL,liquor_tavern,41.94930,-87.65838
3078974,SKIP'S FOOD AND LIQUOR,retail_general,41.79307,-87.67412
3078975,PARK MARKET FOODS,grocery,41.95428,-87.64778
3078976,PARK MARKET FOODS,liquor_tavern,41.95428,-87.64778
3078978,UNCOMMON GROUND,liquor_tavern,41.95106,-87.65980
3078979,UNCOMMON GROUND,grocery,41.95106,-87.65980
3078980,UNCOMMON GROUND,other,41.95106,-87.65980
3078981,CHAU & ASSOCIATES,financial_services,41.85273,-87.63289
3078982,GO! GROCER #4,grocery,41.96002,-87.64691
3078983,GO! GROCER #4,liquor_tavern,41.96002,-87.64691
3078984,GO! GROCER #4,retail_general,41.96002,-87.64691
3078985,3600 COMMISSARY,retail_general,41.94868,-87.64365
3078986,3600 COMMISSARY,liquor_tavern,41.94868,-87.64365
3078987,3600 COMMISSARY,grocery,41.94868,-87.64365
3078988,POWER PLUMBING & SEWER CONTR,other,41.95186,-87.66914
3078989,POWER PLUMBING & SEWER CONTR,other,41.95186,-87.66914
3079015,"DIM SUM HOUSE, INC",grocery,41.84519,-87.63197
3079016,BERNIE'S,liquor_tavern,41.94884,-87.65801
3079017,BERNIE'S,grocery,41.94884,-87.65801
3079018,BERNIE'S,other,41.94884,-87.65801
3079019,BERNIE'S,liquor_tavern,41.94884,-87.65801
3079020,Chicago BP@Irving (GEI-152),retail_general,41.95443,-87.65132
3079021,Chicago BP@Irving (GEI-152),other,41.95443,-87.65132
3079022,Chicago BP@Irving (GEI-152),grocery,41.95443,-87.65132
3079023,Rock N Roll BP (GEI-157),other,41.89325,-87.63249
3079024,Rock N Roll BP (GEI-157),grocery,41.89325,-87.63249
3079025,Rock N Roll BP (GEI-157),retail_general,41.89325,-87.63249
3079026,R G LEE CORP,grocery,41.85294,-87.63376
3079027,"YEE WAU TONG, INC.",grocery,41.85274,-87.63252
3079028,C'EST SI BON LTD,other,41.82497,-87.61906
3079029,WHITE CASTLE #63,grocery,41.85298,-87.62565
3079030,WHITE CASTLE #23,grocery,41.94674,-87.70843
3079031,WHITE CASTLE #25,grocery,41.90948,-87.76641
3079032,WHITE CASTLE #27,grocery,41.75160,-87.58657
3079033,WHITE CASTLE #53,grocery,41.75053,-87.65865
3079034,WHITE CASTLE #54,grocery,41.83534,-87.66554
3079035,WHITE CASTLE #55,grocery,41.72274,-87.57551
3079036,WHITE CASTLE #57,grocery,41.76824,-87.68319
3079037,WHITE CASTLE #61,grocery,41.98968,-87.67021
3079038,WHITE CASTLE #49,grocery,41.69267,-87.64253
3079039,WHITE CASTLE #58,grocery,41.70716,-87.62007
3079040,WHITE CASTLE #26,grocery,41.77854,-87.74190
3079041,WHITE CASTLE #64,grocery,41.83164,-87.61683
3079042,WHITE CASTLE #21,grocery,41.93735,-87.80687
3079043,WHITE CASTLE #79,grocery,42.01865,-87.80670
3079044,WHITE CASTLE #70,grocery,41.86672,-87.68584
3079045,WHITE CASTLE #90,grocery,41.77287,-87.64475
3079046,"NEW FURAMA RESTAURANT, INC.",grocery,41.84172,-87.63192
3079047,"NEW FURAMA RESTAURANT, INC.",liquor_tavern,41.84172,-87.63192
3079048,"A & A PARKING, INC.",other,41.94989,-87.65851
3079053,BARBECUE KING RESTAURANT,grocery,41.85351,-87.63375
3079054,THE CELL BLOCK,other,41.94921,-87.64969
3079055,THE CELL BLOCK,liquor_tavern,41.94921,-87.64969
3079056,SEVEN ELEVEN,retail_general,41.96153,-87.66590
3079057,SEVEN ELEVEN,liquor_tavern,41.96153,-87.66590
3079058,SEVEN ELEVEN,grocery,41.96153,-87.66590
3079059,BEST BUY FOOD & LIQUOR,liquor_tavern,41.96161,-87.67589
3079060,BEST BUY FOOD & LIQUOR,grocery,41.96161,-87.67589
3079061,BEST BUY FOOD & LIQUOR,retail_general,41.96161,-87.67589
3079062,MOON PALACE / NINE BAR,liquor_tavern,41.85295,-87.63276
3079063,MOON PALACE / NINE BAR,grocery,41.85295,-87.63276
3079065,SUPERMERCADO EL RANCHITO,retail_general,41.80854,-87.68504
3079066,RAJUN CAJUN,grocery,41.79943,-87.58948
3079067,A. J. HUDSON' S PUBLIC HOUSE,grocery,41.95074,-87.66881
3079068,A. J. HUDSON' S PUBLIC HOUSE,liquor_tavern,41.95074,-87.66881
3079069,GAS EXPRESS INC,other,41.83803,-87.63903
3079070,GAS EXPRESS INC,retail_general,41.83803,-87.63903
3079071,GAS EXPRESS INC,grocery,41.83803,-87.63903
3079073,PIZZA CAPRI,grocery,41.79943,-87.58905
3079074,PIZZA CAPRI,liquor_tavern,41.79943,-87.58905
3079075,THREE HAPPINESS RESTAURANT,grocery,41.85274,-87.63244
3079076,THREE HAPPINESS RESTAURANT,liquor_tavern,41.85274,-87.63244
3079077,BROWNSTONE TAVERN & GRILL,grocery,41.95339,-87.67806
3079078,BROWNSTONE TAVERN & GRILL,liquor_tavern,41.95339,-87.67806
3079079,MARTYRS',liquor_tavern,41.95203,-87.67711
3079080,MARTYRS',grocery,41.95203,-87.67711
3079081,MARTYRS',other,41.95203,-87.67711
3079082,FANTASY NIGHT CLUB,liquor_tavern,41.94852,-87.64938
3079083,FANTASY NIGHT CLUB,grocery,41.94852,-87.64938
3079084,FANTASY NIGHT CLUB,other,41.94852,-87.64938
3079085,FANTASY NIGHT CLUB,liquor_tavern,41.94852,-87.64938
3079120,NOODLES ETC,grocery,41.79137,-87.59346
3079121,"MICHAEL'S RESTAURANT, INC.",grocery,41.95683,-87.65183
3079122,"MICHAEL'S RESTAURANT, INC.",liquor_tavern,41.95683,-87.65183
3079123,RAYAN'S DISCOUNT LIQUORS,retail_general,41.96170,-87.66918
3079124,RAYAN'S DISCOUNT LIQUORS,grocery,41.96170,-87.66918
3079125,RAYAN'S DISCOUNT LIQUORS,liquor_tavern,41.96170,-87.66918
3079126,CHICAGO'S PIZZA,grocery,41.96137,-87.67683
3079127,CHICAGO'S PIZZA,liquor_tavern,41.96137,-87.67683
3079128,JOY YEE NOODLE SHOP,grocery,41.85379,-87.63471
3079147,V & C LEASING COMPANY,other,41.85689,-87.62376
3079148,DUNKIN DONUTS INC,grocery,41.96152,-87.66657
3079150,BP AMOCO,other,41.83825,-87.62329
3079151,BP AMOCO,grocery,41.83825,-87.62329
3079152,BP AMOCO,retail_general,41.83825,-87.62329
3079153,RAINBOW GROCERY,retail_general,41.76833,-87.67382
3079231,ARCHER B.P.,retail_general,41.80801,-87.71438
3079232,LEE WING WAH,liquor_tavern,41.85372,-87.63485
3079233,LEE WING WAH,grocery,41.85372,-87.63485
3079234,"CAPTAIN CAFE & BAKERY, INC.",restaurant_cafe,41.83408,-87.66560
3079235,LAKEVIEW FOOD PANTRY,liquor_tavern,41.95266,-87.64924
3079236,LAKEVIEW FOOD PANTRY,retail_general,41.95266,-87.64924
3079237,LAKEVIEW FOOD PANTRY,grocery,41.95266,-87.64924
3079238,DUNKIN DONUTS / BASKIN ROBBINS,grocery,41.94682,-87.67356
3079239,EDEN SUPPORTIVE LIVING,grocery,41.95747,-87.65448
3079240,MARQUETTE MARATHON,retail_general,41.77218,-87.67420
3079267,HONG'S KITCHEN,grocery,41.83099,-87.61813
3079268,JOE'S & KEN'S II,grocery,41.80234,-87.58937
3079269,MARK WHITE SQUARE POST 6870,liquor_tavern,41.83654,-87.64152
3079271,SANCHEM INC,other,41.85996,-87.63916
3079272,CHINATOWN CLASSIC AUTO REPAIR,other,41.83092,-87.64172
3079273,UNITED LOAN CO INC,financial_services,41.80216,-87.61992
3079282,NAL'S AUTO REPAIR INC,other,41.95410,-87.67483
3079283,MICHAEL COLETTA SONS LTD,personal_services,41.83823,-87.64077
3079285,MILLER ENTERPRIZES,other,41.95410,-87.67483
3079286,PEACE PHARMACY INC,medical_health,41.85030,-87.63211
3079288,Sports World,other,41.94712,-87.65628
3079290,MONTROSE RAVENSWOOD CURR EXCH,other,41.96162,-87.67494
3079291,PEST MANAGEMENT SUPPLY,other,41.85467,-87.62539
3079292,THE LONG ROOM,liquor_tavern,41.95439,-87.66959
3079293,THE LONG ROOM,liquor_tavern,41.95439,-87.66959
3079295,DEZIGN SEWING INC,other,41.89567,-87.70573
3079296,CANTON NOODLE CO,other,41.84531,-87.63987
3079301,ACTION ADVERTISING,other,41.84864,-87.62384
3079302,Children's Home & Aid,other,41.88077,-87.63387
3079303,WING HING PROVISION,other,41.85045,-87.63954
3079306,LEAGUE CHILD DEVELOPMENT CENTER,other,41.85446,-87.63561
3079307,"CHINESE AMERICAN SERVICE LEAGUE, INC.",grocery,41.85446,-87.63561
3079310,GRANDSTAND LTD,other,41.83092,-87.64130
3079312,GENERAL CEILING OF ILLINOIS,other,41.85966,-87.62580
3079313,SUPERIOR FRESH INC,other,41.85756,-87.63908
3079314,CLUB GENE & GEORGETTI,other,41.89080,-87.63570
3079316,HOWLAND INDUSTRIES INC,other,41.95272,-87.66915
3079317,THE MASSAGE THERAPY CENTER,personal_services,41.79935,-87.58894
3079318,HENRY BOOTH HOUSE,other,41.84109,-87.62507
3079319,HEGEWISCH CHILD DEVELOPMENT CENTER,other,41.65908,-87.55699
3079321,DEL PRADO SHIRTS LANDING,personal_services,41.79948,-87.58391
3079350,BETTERMANS,other,41.94930,-87.67355
3079351,ASHLAND GLASS & MIRROR DES INC,other,41.95327,-87.66917
3079352,SANCHEZ SERVICE,other,41.95441,-87.65247
3079353,BROWN ELEPHANT III,other,41.98000,-87.66844
3079354,HOWARD BROWN HEALTH CENTER/BROADWAY YOUTH CENTER,restaurant_cafe,41.95436,-87.65545
3079355,The Brown Elephant,retail_general,41.94008,-87.64980
3079356,THE RAVENSWOOD,liquor_tavern,41.96139,-87.67567
3079357,THREE A CLEANERS INC,personal_services,41.83832,-87.63379
3079358,CHARLIES CHICAGO,liquor_tavern,41.94997,-87.64902
3079359,CHARLIES CHICAGO,other,41.94997,-87.64902
3079360,CHARLIES CHICAGO,liquor_tavern,41.94997,-87.64902
3079361,TRACE,other,41.94942,-87.65847
3079362,TRACE,restaurant_cafe,41.94942,-87.65847
3079363,TRACE,liquor_tavern,41.94942,-87.65847
3079364,TRACE,liquor_tavern,41.94942,-87.65847
3079365,RIVER SKY TRAVEL INC,other,41.85068,-87.63211
3079367,PLAY IT AGAIN SPORTS,retail_general,41.93843,-87.66672
3079369,CONTINENTAL PAINTING AND DECORATING,other,41.85129,-87.62532
3079371,"OCEANIA TOURS, INC.",other,41.85330,-87.63418
3079372,GLESSNER HOUSE MUSEUM,other,41.85785,-87.62091
3079373,"CHICAGO ORIENTAL WHOLESALE MARKET, INC.",other,41.85672,-87.63708
3079374,TAE CLEANERS,personal_services,41.96217,-87.65219
3079375,ONEILL PRODUCTS INC,other,41.85988,-87.64109
3079377,"ATHENS CONSTRUCTION CO, INC",other,41.85987,-87.64252
3079379,MARC K SALON,personal_services,41.83818,-87.64459
