record_id,program_name,program_slug,funding_law,assistance_type,program_state,opportunity_status,amount_context,sba_loan_number,approval_date,source_approval_date,legal_business_name,source_business_name,dba_trade_name,franchise_name,published_street_address,published_city,published_state,published_zip,location_precision,grant_amount_usd,rural_urban_indicator,hubzone_indicator,congressional_district,grant_purp_cons_outdoor_seating,grant_purpose_covered_supplier,grant_purpose_debt,grant_purpose_food,grant_purpose_maintenance_indoor,grant_purpose_operations,grant_purpose_payroll,grant_purpose_rent,grant_purpose_supplies,grant_purpose_utility,legal_organization_type,lmi_indicator,socioeconomic_indicator,veteran_indicator,women_owned_indicator,restaurant_type,source_url,source_download_url,source_version
sba-rrf-7602648908,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7602648908,2021-05-07,05/07/2021,ERIS Brewery and Cider House LLC,ERIS Brewery and Cider House LLC,,,4240 W Irving Park Rd,Chicago,IL,60641,published_street_address_ungeocoded,250962.02,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,Y,"Restaurant && Licensed Alcohol Producer && Bar, Saloon, Lounge, Tavern && Brewery and/or microbrewery ** && Winery ** && Brewpub, Tasting Room, Taproom **",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7603088908,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7603088908,2021-05-07,05/07/2021,A Sairam Inc,A Sairam Inc,,Subway,3952 N Sheridan Rd,Chicago,IL,60613,published_street_address_ungeocoded,232965.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7604358908,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7604358908,2021-05-07,05/07/2021,M Lounge Inc.,M Lounge Inc.,,,1520 S Wabash Ave,Chicago,IL,60605,published_street_address_ungeocoded,275692.52,U,N,IL-02,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7604768902,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7604768902,2021-05-07,05/07/2021,Heritage 300 S Wacker LLC,Heritage 300 S Wacker LLC,,,300 S Wacker Dr Lobby,Chicago,IL,60606,published_street_address_ungeocoded,66650.64,U,N,IL-07,N,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Snack and Nonalcoholic Beverage Bar,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7605518910,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7605518910,2021-05-07,05/07/2021,The Bureau Bar LLC,The Bureau Bar LLC,,,75 E 16th Street Unit C,Chicago,IL,60615,published_street_address_ungeocoded,145035.00,U,N,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,Y,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7605968905,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7605968905,2021-05-07,05/07/2021,Vines N Steins LLC,Vines N Steins LLC,,,838 N State St,Chicago,IL,60610,published_street_address_ungeocoded,188670.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7607868903,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7607868903,2021-05-07,05/07/2021,Little Green Leaf Inc,Little Green Leaf Inc,,,333 S State St Vivi bubble tea,Chicago,IL,60604,published_street_address_ungeocoded,313408.83,U,N,IL-07,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Snack and Nonalcoholic Beverage Bar,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609078906,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609078906,2021-05-07,05/07/2021,Del Seoul LLC,Del Seoul LLC,,,2568 N Clark St,Chicago,IL,60614,published_street_address_ungeocoded,265307.00,U,N,IL-05,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609178901,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609178901,2021-05-07,05/07/2021,Rock n Roll Noodle Company,Rock n Roll Noodle Company,,,3054 w Wilson Ave 3,Chicago,IL,60625,published_street_address_ungeocoded,31912.77,U,N,IL-04,N,N,N,Y,Y,Y,Y,N,N,N,Subchapter S Corporation,N,N,N,Y,"Caterer && Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609448910,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609448910,2021-05-07,05/07/2021,SHYAM ENTERPRISES INC.,SHYAM ENTERPRISES INC.,,Subway,1762 N Clybourn Ave,Chicago,IL,60614,published_street_address_ungeocoded,196173.00,U,N,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609588906,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609588906,2021-05-07,05/07/2021,"CAFE SOCIETY CHICAGO, INC.","CAFE SOCIETY CHICAGO, INC.",,,205 E 18th St,Chicago,IL,60616,published_street_address_ungeocoded,269281.85,U,N,IL-01,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609708905,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609708905,2021-05-07,05/07/2021,LUMPSUM LLC,LUMPSUM LLC,,,2706 W Peterson Ave,Chicago,IL,60659,published_street_address_ungeocoded,11590.00,U,Y,IL-05,N,Y,N,Y,N,N,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7609938904,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7609938904,2021-05-07,05/07/2021,Emmangela Inc,Emmangela Inc,,KFC,1400 S Michigan Ave Apt 809,Chicago,IL,60605,published_street_address_ungeocoded,339607.18,U,N,IL-02,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7610308900,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7610308900,2021-05-07,05/07/2021,Mama De Luca Inc.,Mama De Luca Inc.,,,1612 N Sedgwick,Chicago,IL,60614,published_street_address_ungeocoded,353648.00,U,Y,IL-05,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,Y,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7611468904,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7611468904,2021-05-07,05/07/2021,Hungry Brain Inc.,Hungry Brain Inc.,,,2319 W Belmont Ave,Chicago,IL,60618,published_street_address_ungeocoded,117869.00,U,N,IL-05,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,Y,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7611888901,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7611888901,2021-05-07,05/07/2021,Holiday Bar Group Inc.,Holiday Bar Group Inc.,,,4000 N Sheridan Rd,Chicago,IL,60613,published_street_address_ungeocoded,301823.17,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7612288900,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7612288900,2021-05-07,05/07/2021,Huegah LLC.,Huegah LLC.,,,6966 W North Ave,Chicago,IL,60707,published_street_address_ungeocoded,174916.00,U,N,IL-04,N,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,Y,Restaurant && Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7612388906,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7612388906,2021-05-07,05/07/2021,Chicago Empanada Mama LLC,Chicago Empanada Mama LLC,,,830 N Hermitage Ave,Chicago,IL,60622,published_street_address_ungeocoded,53352.00,U,N,IL-04,N,N,Y,Y,N,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,Y,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7613878902,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7613878902,2021-05-07,05/07/2021,The Foodie's Spot LLC,The Foodie's Spot LLC,,,7350 S Stony Island Ave,Chicago,IL,60649,published_street_address_ungeocoded,86113.00,U,Y,IL-01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited Liability Partnership,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7614608904,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7614608904,2021-05-07,05/07/2021,RJ MEAD ENTERPRISES INC,RJ MEAD ENTERPRISES INC,,,939 S Western Ave,Chicago,IL,60612,published_street_address_ungeocoded,225121.00,U,N,IL-05,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,Y,"Restaurant && Bar, Saloon, Lounge, Tavern && Caterer",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7616328907,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7616328907,2021-05-07,05/07/2021,ARPIT & VARUN INC D/B/A SUBWAY,ARPIT & VARUN INC D/B/A SUBWAY,,Subway,951 W Addison St,Chicago,IL,60613,published_street_address_ungeocoded,150993.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7616848910,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7616848910,2021-05-07,05/07/2021,Red Pepper's Lounge Inc,Red Pepper's Lounge Inc,,,428 E 87th St,Chicago,IL,60619,published_street_address_ungeocoded,234678.00,U,Y,IL-01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,Y,Y,N,Y,"Restaurant && Bar, Saloon, Lounge, Tavern && Caterer",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7617028902,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7617028902,2021-05-07,05/07/2021,TKW Investments INC,TKW Investments INC,,Subway,6449 N Sheridan Rd,Chicago,IL,60626,published_street_address_ungeocoded,181887.17,U,N,IL-09,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7617038905,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7617038905,2021-05-07,05/07/2021,China Night Cafe INC,China Night Cafe INC,,,1140 W Taylor St,Chicago,IL,60607,published_street_address_ungeocoded,57326.00,U,Y,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7617138900,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7617138900,2021-05-07,05/07/2021,SHAKTI SHIV LIMITED,SHAKTI SHIV LIMITED,,Subway,2412 N Lincoln Ave,Chicago,IL,60614,published_street_address_ungeocoded,128242.00,U,N,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7617208908,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7617208908,2021-05-07,05/07/2021,hwani.inc,hwani.inc,,,131 N Clinton St Ste 3,Chicago,IL,60661,published_street_address_ungeocoded,174678.00,U,N,IL-07,N,N,N,N,Y,Y,Y,N,N,N,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7618018901,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7618018901,2021-05-07,05/07/2021,mayjad corporation,mayjad corporation,,,1635 W Irving Park Rd,Chicago,IL,60613,published_street_address_ungeocoded,33745.00,U,N,IL-05,N,N,N,Y,N,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7619578907,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7619578907,2021-05-07,05/07/2021,Tom 3' Inc.,Tom 3' Inc.,,,4943-4945 W Foster Ave,Chicago,IL,60630,published_street_address_ungeocoded,69744.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7620078907,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7620078907,2021-05-07,05/07/2021,Occasions Chicago Catering Inc,Occasions Chicago Catering Inc,,,116 N Willard Ct,Chicago,IL,60607,published_street_address_ungeocoded,335368.00,U,Y,IL-07,N,Y,N,N,N,Y,Y,Y,N,N,Corporation,N,N,N,Y,Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7620378903,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7620378903,2021-05-07,05/07/2021,Whirlway Lounge Inc,Whirlway Lounge Inc,,,3224 W Fullerton Ave,Chicago,IL,60647,published_street_address_ungeocoded,84169.00,U,Y,IL-04,Y,N,N,N,Y,Y,Y,N,N,N,Corporation,N,Y,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7621398900,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7621398900,2021-05-07,05/07/2021,El patron,El patron,,,6832 w archer,Chicago,IL,60638,published_street_address_ungeocoded,246533.03,U,Y,IL-03,N,Y,N,Y,Y,Y,N,Y,Y,Y,Subchapter S Corporation,N,N,N,Y,"Restaurant && Caterer && Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7621568903,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7621568903,2021-05-07,05/07/2021,Cheddar by Design Inc,Cheddar by Design Inc,,,2211 N Milwaukee Ave,Chicago,IL,60647,published_street_address_ungeocoded,332347.33,U,N,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7621978908,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7621978908,2021-05-07,05/07/2021,KARAOKE RESTAURANT & BAR INC,KARAOKE RESTAURANT & BAR INC,,,6248 N CALIFORNIA AVE 1ST FL,CHICAGO,IL,60659,published_street_address_ungeocoded,117789.00,U,N,IL-05,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,Y,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7622728905,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7622728905,2021-05-07,05/07/2021,Chicago Avenue Bar Corp,Chicago Avenue Bar Corp,,,2532 W Chicago Ave,Chicago,IL,60622,published_street_address_ungeocoded,280615.09,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7623778900,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7623778900,2021-05-07,05/07/2021,Simply Thalia Inc,Simply Thalia Inc,,,108 N State St Ste 10,Chicago,IL,60602,published_street_address_ungeocoded,225924.00,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7625588906,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7625588906,2021-05-07,05/07/2021,Heritage 676 LLC,Heritage 676 LLC,,,676 N LaSalle Drive,Chicago,IL,60654,published_street_address_ungeocoded,67266.74,U,N,IL-07,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Snack and Nonalcoholic Beverage Bar,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7626378904,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7626378904,2021-05-07,05/07/2021,ARJU CORPORATION,ARJU CORPORATION,,Subway,7852 S Cottage Grove Ave,Chicago,IL,60619,published_street_address_ungeocoded,23500.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7628358902,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7628358902,2021-05-07,05/07/2021,DOUBLE F F & B INC,DOUBLE F F & B INC,,,1232 W Belmont Ave,Chicago,IL,60657,published_street_address_ungeocoded,131758.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7629468902,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7629468902,2021-05-07,05/07/2021,HLKZ INC.,HLKZ INC.,,,4636 N Kedzie Ave,Chicago,IL,60625,published_street_address_ungeocoded,42626.49,U,N,IL-03,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7629618910,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7629618910,2021-05-07,05/07/2021,Cup O' Joe Coffee LLC,Cup O' Joe Coffee LLC,,,2032 W Iowa St,Chicago,IL,60622,published_street_address_ungeocoded,206417.70,U,N,IL-04,N,N,Y,N,N,Y,Y,Y,Y,N,Limited  Liability Company(LLC),N,N,Y,N,Snack and Nonalcoholic Beverage Bar,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-7630448904,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,7630448904,2021-05-07,05/07/2021,MA & GO Inc,MA & GO Inc,,,1136 W Thorndale Ave,Chicago,IL,60660,published_street_address_ungeocoded,14487.00,U,Y,IL-05,N,N,N,Y,Y,N,Y,Y,N,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
